Date ,ID,Level,Spread,Leak Status ,Address,SMS No.,DMA,Lat,Lon,A
10/04/2022,1721623,15,15,0," 27 Dabin Cres, Greenwich, London SE10 8TF, UK",4.47E+13,DMA - ZRIVSE03,51.47281588,-0.013027489,0
01/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
02/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
03/04/2022,1712119,8,2,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,6
04/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
05/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
06/04/2022,1712119,10,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,7
07/04/2022,1712119,13,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,10
08/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
09/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
10/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
01/04/2022,1720887,40,7,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,33
02/04/2022,1720887,32,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,26
03/04/2022,1720887,32,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,26
04/04/2022,1720887,32,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,26
05/04/2022,1720887,35,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,29
06/04/2022,1720887,34,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,28
07/04/2022,1720887,33,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,27
08/04/2022,1720887,34,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,28
09/04/2022,1720887,34,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,28
10/04/2022,1720887,34,7,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,27
01/04/2022,1717950,30,8,1," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,22
02/04/2022,1717950,30,4,1," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,26
03/04/2022,1717950,30,11,1," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,19
04/04/2022,1717950,30,5,1," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,25
05/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
06/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
07/04/2022,1717950,5,5,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,0
08/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
09/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
10/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
01/04/2022,1721096,9,3,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,6
02/04/2022,1721096,9,5,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,4
03/04/2022,1721096,9,3,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,6
04/04/2022,1721096,9,3,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,6
05/04/2022,1721096,9,10,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,-1
06/04/2022,1721096,9,5,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,4
07/04/2022,1721096,12,7,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,5
08/04/2022,1721096,9,5,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,4
09/04/2022,1721096,10,12,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,-2
10/04/2022,1721096,9,3,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,6
01/04/2022,1712537,26,7,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,19
02/04/2022,1712537,24,7,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,17
03/04/2022,1712537,23,7,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,16
04/04/2022,1712537,23,7,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,16
05/04/2022,1712537,31,8,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,23
06/04/2022,1712537,32,8,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,24
07/04/2022,1712537,30,7,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,23
08/04/2022,1712537,32,8,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,24
09/04/2022,1712537,32,7,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,25
10/04/2022,1712537,32,8,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.48E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,24
01/04/2022,7050799,16,6,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,10
02/04/2022,7050799,10,5,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,5
03/04/2022,7050799,10,4,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,6
04/04/2022,7050799,10,4,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,6
05/04/2022,7050799,12,4,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,8
06/04/2022,7050799,11,6,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,5
07/04/2022,7050799,13,7,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,6
08/04/2022,7050799,11,4,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,7
09/04/2022,7050799,11,5,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,6
10/04/2022,7050799,11,4,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,7
01/04/2022,1720765,8,5,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,3
02/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
03/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
04/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
05/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
06/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
07/04/2022,1720765,18,10,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,8
08/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
09/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
10/04/2022,1720765,8,9,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,-1
01/04/2022,8548348,8,4,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,4
02/04/2022,8548348,9,2,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,7
03/04/2022,8548348,10,4,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,6
04/04/2022,8548348,9,3,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,6
05/04/2022,8548348,9,3,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,6
06/04/2022,8548348,10,8,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,2
07/04/2022,8548348,16,8,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,8
08/04/2022,8548348,9,9,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,0
09/04/2022,8548348,9,11,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,-2
10/04/2022,8548348,9,3,0," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,6
01/04/2022,1719843,13,19,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,-6
02/04/2022,1719843,18,15,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,3
03/04/2022,1719843,25,13,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,12
04/04/2022,1719843,24,13,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,11
05/04/2022,1719843,14,13,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,1
06/04/2022,1719843,16,10,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,6
07/04/2022,1719843,26,13,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,13
08/04/2022,1719843,22,9,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,13
09/04/2022,1719843,25,5,1," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,20
10/04/2022,1719843,14,13,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,1
01/04/2022,1722536,8,4,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,4
02/04/2022,1722536,8,4,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,4
03/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
04/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
05/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
06/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
07/04/2022,1722536,28,15,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,13
08/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
09/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
10/04/2022,1722536,9,24,0," 14 Lindsell St, Greenwich, London SE10 8TE, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,-15
01/04/2022,1721127,21,18,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,3
02/04/2022,1721127,21,11,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,10
03/04/2022,1721127,21,21,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,0
04/04/2022,1721127,20,18,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,2
05/04/2022,1721127,18,15,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,3
06/04/2022,1721127,19,16,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,3
07/04/2022,1721127,24,18,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,6
09/04/2022,1721127,15,17,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,-2
10/04/2022,1721127,16,15,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,1
01/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
02/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
03/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
04/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
05/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
06/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
07/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
08/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
09/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
10/04/2022,1711597,-1,-1,-1," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
01/04/2022,1721142,10,5,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,5
02/04/2022,1721142,9,9,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,0
03/04/2022,1721142,10,4,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,6
04/04/2022,1721142,10,12,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,-2
05/04/2022,1721142,9,8,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,1
06/04/2022,1721142,9,12,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,-3
07/04/2022,1721142,12,13,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,-1
08/04/2022,1721142,14,9,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,5
09/04/2022,1721142,9,4,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,5
10/04/2022,1721142,9,6,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,3
01/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
02/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
03/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
04/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
05/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
06/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
07/04/2022,1785395,8,4,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,4
08/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
09/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
10/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
01/04/2022,1721804,9,5,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.48E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,4
02/04/2022,1721804,8,11,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.48E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,-3
03/04/2022,1721804,8,3,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.48E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,5
04/04/2022,1721804,8,2,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.48E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,6
10/04/2022,1721804,8,3,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.48E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,5
01/04/2022,1722532,15,4,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,11
02/04/2022,1722532,11,7,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,4
03/04/2022,1722532,11,3,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,8
04/04/2022,1722532,11,4,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,7
05/04/2022,1722532,10,4,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,6
06/04/2022,1722532,10,4,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,6
07/04/2022,1722532,11,5,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,6
08/04/2022,1722532,10,4,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,6
09/04/2022,1722532,9,3,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,6
10/04/2022,1722532,10,3,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,7
01/04/2022,1722227,10,16,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,-6
02/04/2022,1722227,8,2,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,6
03/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
04/04/2022,1722227,8,4,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,4
06/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
07/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
08/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
09/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
10/04/2022,1722227,8,5,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,3
01/04/2022,7399979,16,6,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,10
02/04/2022,7399979,19,5,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,14
03/04/2022,7399979,19,5,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,14
04/04/2022,7399979,18,5,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,13
05/04/2022,7399979,17,5,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,12
06/04/2022,7399979,18,4,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,14
07/04/2022,7399979,17,7,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,10
08/04/2022,7399979,17,6,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,11
09/04/2022,7399979,17,4,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,13
